Timestamp,S05,S06,S07,S08,Hum.,Pres.,Temp.
2025-06-19 21:00:00,11880.00,24646.00,11246.00,9462.00,60.32,1016.16,17.37
2025-06-19 23:00:00,11880.12,24645.86,11245.45,9462.50,62.45,1016.19,17.02
2025-06-20 01:00:00,11880.12,24645.00,11245.00,9462.00,62.60,1016.12,16.58
2025-06-20 03:00:00,11880.62,24645.33,11245.90,9462.00,61.50,1015.20,16.20
2025-06-20 05:00:00,11880.00,24645.00,11245.14,9460.78,61.93,1014.31,14.96
2025-06-20 07:00:00,11879.25,24645.00,11245.62,9453.14,62.22,1014.57,14.09
2025-06-20 09:00:00,11880.38,24645.09,11245.64,9444.50,62.15,1015.21,14.37
2025-06-20 11:00:00,11882.67,24645.00,11246.25,9470.38,62.17,1015.17,16.78
2025-06-20 13:00:00,11883.88,24645.15,11246.00,9450.60,58.54,1013.68,22.54
2025-06-20 15:00:00,11882.25,24645.38,11246.00,9459.31,52.90,1012.23,24.41
2025-06-20 17:00:00,11881.17,24645.73,11245.42,9462.92,43.41,1011.83,29.27
2025-06-20 19:00:00,11879.44,24645.55,11245.71,9463.00,49.23,1012.25,21.20
2025-06-20 21:00:00,11879.18,24646.00,11245.27,9463.90,53.96,1012.52,18.89
2025-06-20 23:00:00,11879.27,24646.55,11245.55,9464.00,55.98,1012.36,17.19
2025-06-21 01:00:00,11879.87,24646.00,11245.92,9463.82,58.07,1011.95,15.76
2025-06-21 03:00:00,11880.00,24645.67,11246.00,9460.60,59.18,1011.11,15.30
2025-06-21 05:00:00,11880.00,24645.00,11245.89,9454.00,60.55,1010.87,14.78
2025-06-21 07:00:00,11880.00,24645.00,11246.00,9441.90,62.96,1011.38,14.52
2025-06-21 09:00:00,11880.00,24645.00,11246.00,9441.71,64.24,1011.36,14.74
2025-06-21 11:00:00,11881.20,24645.00,11246.00,9449.22,64.45,1011.50,15.93
2025-06-21 13:00:00,11882.43,24644.71,11246.00,9461.00,62.00,1010.03,19.25
2025-06-21 15:00:00,11882.60,24645.38,11246.00,9454.85,59.24,1008.29,20.10
2025-06-21 17:00:00,11881.60,24646.00,11245.08,9462.12,55.50,1007.03,22.05
2025-06-21 19:00:00,11880.33,24646.00,11245.38,9463.00,58.65,1006.79,18.38
2025-06-21 21:00:00,11880.00,24646.18,11245.80,9463.00,60.90,1006.36,16.78
2025-06-21 23:00:00,11880.00,24645.75,11245.62,9463.00,61.30,1006.19,15.97
2025-06-22 01:00:00,11880.00,24645.30,11246.00,9462.38,62.36,1004.80,14.82
2025-06-22 03:00:00,11880.00,24645.00,11245.89,9458.90,63.34,1003.33,14.51
2025-06-22 05:00:00,11879.93,24645.00,11245.69,9448.55,64.43,1002.74,14.46
2025-06-22 07:00:00,11880.00,24645.00,11246.00,9446.00,64.84,1002.77,14.38
2025-06-22 09:00:00,11880.00,24645.00,11246.00,9449.11,65.60,1003.42,15.31
2025-06-22 11:00:00,11881.36,24645.18,11246.00,9473.33,64.73,1003.37,17.94
2025-06-22 13:00:00,11882.36,24645.00,11245.50,9456.08,64.45,1002.63,18.10
2025-06-22 15:00:00,11882.00,24645.00,11245.17,9461.11,63.88,1001.33,18.89
2025-06-22 17:00:00,11881.50,24645.00,11245.33,9461.77,63.39,1000.71,18.12
2025-06-22 19:00:00,11880.40,24645.00,11245.00,9461.90,63.33,1001.66,17.20
2025-06-22 21:00:00,11880.33,24645.00,11245.00,9462.00,63.20,1004.01,16.40
2025-06-22 23:00:00,11880.69,24645.00,11245.00,9461.40,62.80,1005.84,15.59
2025-06-23 01:00:00,11880.07,24645.21,11245.81,9459.75,58.24,1009.21,12.88
2025-06-23 03:00:00,11879.91,24646.00,11245.82,9449.00,54.67,1009.74,11.14
2025-06-23 05:00:00,11879.58,24646.00,11245.77,9492.17,54.85,1010.00,10.12
2025-06-23 07:00:00,11880.00,24646.00,11245.50,9528.10,54.59,1010.89,9.78
2025-06-23 09:00:00,11880.73,24646.27,11246.10,9520.88,54.34,1012.42,9.14
2025-06-23 11:00:00,11882.67,24647.00,11246.40,9515.18,51.26,1013.48,11.32
2025-06-23 13:00:00,11883.00,24646.07,11246.21,9879.64,44.06,1012.53,14.87
2025-06-23 15:00:00,11882.43,24645.25,11246.42,10309.88,38.89,1011.65,18.98
2025-06-23 17:00:00,11881.50,24645.21,11246.00,9580.55,32.84,1011.66,21.49
2025-06-23 19:00:00,11880.00,24646.00,11246.00,9432.33,38.85,1012.62,12.98
2025-06-23 21:00:00,11880.00,24646.00,11246.00,10211.80,40.50,1013.46,11.23
2025-06-23 23:00:00,11880.00,24646.00,11246.00,9799.71,42.52,1014.15,9.78
2025-06-24 01:00:00,11880.00,24646.67,11245.80,9517.50,44.91,1014.37,8.46
2025-06-24 03:00:00,11880.00,24646.07,11245.00,9514.00,47.03,1014.23,7.38
2025-06-24 05:00:00,11880.00,24646.00,11245.50,9508.17,48.32,1014.16,6.62
2025-06-24 07:00:00,11880.00,24646.14,11246.00,9502.22,49.36,1014.79,6.21
2025-06-24 09:00:00,11881.00,24647.89,11246.00,9497.88,49.42,1015.35,7.56
2025-06-24 11:00:00,11882.92,24651.91,11246.00,9493.56,44.80,1015.16,11.76
2025-06-24 13:00:00,11884.00,24648.67,11245.71,9501.22,36.76,1013.54,16.80
2025-06-24 15:00:00,11883.71,24645.88,11245.20,10300.50,30.62,1011.72,20.78
2025-06-24 17:00:00,11882.91,24645.58,11245.10,9944.62,25.32,1010.92,24.29
2025-06-24 19:00:00,11881.44,24646.00,11245.00,9434.17,30.50,1010.98,16.03
2025-06-24 21:00:00,11880.30,24646.00,11245.00,9431.29,37.11,1011.50,12.68
2025-06-24 23:00:00,11880.00,24646.00,11245.67,9889.25,39.95,1011.58,11.69
2025-06-25 01:00:00,11880.00,24646.20,11245.00,9784.60,44.53,1011.08,10.38
2025-06-25 03:00:00,11880.70,24646.27,11245.06,9528.82,47.87,1010.20,9.73
2025-06-25 05:00:00,11880.14,24646.00,11245.11,9524.57,50.21,1009.59,9.43
2025-06-25 07:00:00,11880.00,24646.00,11245.12,9516.88,52.58,1009.74,8.70
2025-06-25 09:00:00,11880.60,24646.33,11246.00,9513.50,53.24,1010.80,9.87
2025-06-25 11:00:00,11883.00,24649.33,11246.00,9502.00,47.87,1010.51,14.87
2025-06-25 13:00:00,11884.00,24646.40,11246.00,10163.60,41.88,1009.13,18.17
2025-06-25 15:00:00,11884.57,24645.25,11245.71,9931.75,36.46,1008.14,21.30
2025-06-25 17:00:00,11882.25,24645.83,11245.20,9441.67,36.94,1008.05,19.09
2025-06-25 19:00:00,11882.00,24646.67,11246.00,9462.00,42.14,1008.50,17.67
2025-06-25 21:00:00,11882.00,24646.00,11245.33,9461.25,44.82,1009.47,17.05
2025-06-25 23:00:00,11881.25,24646.00,11245.20,9459.57,47.12,1010.26,16.55
2025-06-26 01:00:00,11881.00,24646.00,11246.00,9455.83,50.48,1010.19,15.81
2025-06-26 03:00:00,11881.00,24646.00,11246.00,9442.86,50.41,1010.28,15.84
2025-06-26 05:00:00,11881.00,24646.00,11246.00,9436.25,51.92,1010.52,15.08
2025-06-26 07:00:00,11881.00,24646.00,11246.00,9437.00,53.40,1010.59,14.28
2025-06-26 09:00:00,11880.50,24646.00,11246.00,9444.67,53.85,1011.10,14.29
2025-06-26 11:00:00,11882.00,24645.56,11246.50,9811.33,52.08,1012.47,16.77
2025-06-26 13:00:00,11884.14,24645.33,11246.06,9839.00,43.94,1012.51,21.48
2025-06-26 15:00:00,11883.11,24646.00,11245.89,9453.00,35.43,1012.02,26.96
2025-06-26 17:00:00,11881.60,24646.42,11245.71,9464.91,28.53,1012.78,29.84
2025-06-26 19:00:00,11880.44,24647.00,11245.00,9464.22,36.00,1014.38,19.17
2025-06-26 21:00:00,11880.00,24646.27,11245.69,9465.00,39.63,1015.53,16.20
2025-06-26 23:00:00,11879.90,24646.10,11245.50,9463.20,40.93,1016.30,14.16
2025-06-27 01:00:00,11879.64,24646.53,11245.71,9431.42,42.45,1016.55,12.55
2025-06-27 03:00:00,11879.78,24647.00,11246.00,9451.80,43.46,1016.48,11.63
2025-06-27 05:00:00,11880.00,24646.85,11246.00,9539.10,45.45,1016.74,10.15
2025-06-27 07:00:00,11880.35,24646.40,11246.00,9544.64,47.56,1017.57,9.27
2025-06-27 09:00:00,11881.00,24646.30,11246.00,9532.30,48.98,1018.34,9.57
2025-06-27 11:00:00,11883.71,24648.33,11246.00,9512.14,48.64,1018.59,13.12
2025-06-27 13:00:00,11884.00,24646.36,11246.20,9851.20,42.47,1016.91,19.91
2025-06-27 15:00:00,11883.44,24646.00,11246.00,9643.67,34.48,1014.67,25.78
2025-06-27 17:00:00,11882.08,24646.00,11246.00,9460.83,25.51,1013.34,30.12
2025-06-27 19:00:00,11881.00,24646.08,11245.10,9463.71,32.39,1013.54,18.96
2025-06-27 21:00:00,11881.00,24646.00,11245.60,9462.80,37.72,1014.52,15.89
2025-06-27 23:00:00,11880.09,24646.09,11246.00,9446.73,40.12,1014.20,14.27
2025-06-28 01:00:00,11880.00,24646.33,11246.00,9430.83,43.32,1013.46,12.90
2025-06-28 03:00:00,11880.00,24647.00,11246.00,9466.22,45.49,1012.80,11.61
2025-06-28 05:00:00,11880.17,24647.00,11246.00,9556.88,47.67,1011.85,10.98
2025-06-28 07:00:00,11881.00,24646.64,11246.00,9548.31,49.38,1011.49,11.29
2025-06-28 09:00:00,11881.67,24646.54,11246.00,9540.70,50.31,1011.60,12.35
2025-06-28 11:00:00,11882.00,24646.23,11246.00,9540.11,50.59,1011.79,14.25
2025-06-28 13:00:00,11883.08,24646.00,11246.00,9792.93,48.19,1009.57,18.51
2025-06-28 15:00:00,11883.77,24646.00,11246.00,9445.22,47.04,1008.43,20.04
2025-06-28 17:00:00,11882.45,24646.00,11245.91,9448.89,47.72,1008.33,19.69
2025-06-28 19:00:00,11882.00,24646.00,11245.46,9462.25,49.44,1009.93,16.63
2025-06-28 21:00:00,11881.00,24646.00,11246.00,9462.50,51.05,1010.80,15.59
2025-06-28 23:00:00,11880.91,24646.00,11246.00,9459.00,51.76,1012.11,14.63
2025-06-29 01:00:00,11880.00,24646.00,11245.83,9443.50,53.42,1012.19,13.18
2025-06-29 03:00:00,11880.33,24646.00,11246.00,9435.60,55.51,1013.16,13.77
2025-06-29 05:00:00,11881.00,24646.00,11246.00,9447.89,56.20,1015.12,13.82
2025-06-29 07:00:00,11881.00,24646.00,11246.00,9445.82,56.51,1016.94,13.08
2025-06-29 09:00:00,11880.90,24646.00,11246.00,9499.91,57.44,1018.53,12.93
2025-06-29 11:00:00,11881.79,24646.00,11246.00,9571.00,56.55,1020.28,14.10
2025-06-29 13:00:00,11882.31,24646.00,11246.00,10359.30,54.15,1020.89,15.57
2025-06-29 15:00:00,11882.75,24646.00,11246.00,9547.64,50.49,1020.81,16.74
2025-06-29 17:00:00,11882.00,24646.00,11245.75,9432.40,48.90,1021.94,15.36
2025-06-29 19:00:00,11881.18,24646.00,11245.82,9438.67,49.69,1023.29,13.29
2025-06-29 21:00:00,11880.17,24646.00,11246.00,9439.70,50.96,1024.52,11.55
2025-06-29 23:00:00,11880.00,24646.00,11246.00,9467.91,51.63,1026.08,10.49
2025-06-30 01:00:00,11880.00,24646.00,11246.00,9541.12,50.87,1026.65,9.37
2025-06-30 03:00:00,11880.75,24646.27,11246.00,9540.15,50.80,1026.40,8.26
2025-06-30 05:00:00,11880.33,24646.00,11246.00,9533.13,52.00,1025.93,7.24
2025-06-30 07:00:00,11881.00,24646.22,11246.00,9524.64,53.58,1026.29,6.47
2025-06-30 09:00:00,11881.15,24647.64,11246.17,9515.50,54.73,1027.14,6.64
2025-06-30 11:00:00,11883.17,24650.67,11246.54,9503.45,52.81,1028.02,9.78
2025-07-01 13:00:00,11884.86,24649.00,11246.00,9497.00,44.93,1028.61,14.75
2025-07-01 15:00:00,11883.67,24646.14,11246.00,10118.25,35.80,1027.32,21.14
2025-07-01 17:00:00,11882.44,24646.00,11246.00,10107.00,26.44,1026.80,24.72
2025-07-01 19:00:00,11880.80,24646.20,11246.00,9430.83,32.44,1027.22,13.89
2025-07-01 21:00:00,11880.62,24647.00,11245.91,9820.40,36.57,1027.89,11.62
2025-07-01 23:00:00,11881.00,24646.90,11246.00,9672.46,40.02,1027.89,9.94
2025-07-02 01:00:00,11881.00,24646.00,11246.00,9531.57,42.39,1028.28,8.47
2025-07-02 03:00:00,11880.60,24646.67,11246.00,9520.00,44.06,1028.25,7.32
2025-07-02 05:00:00,11880.00,24647.00,11246.00,9510.88,45.57,1028.22,6.09
2025-07-02 07:00:00,11880.11,24647.57,11246.00,9503.45,46.84,1028.63,5.53
2025-07-02 09:00:00,11881.73,24650.75,11246.25,9498.67,48.25,1029.59,5.62
2025-07-02 11:00:00,11883.33,24655.13,11246.33,9492.00,48.66,1030.36,9.27
2025-07-02 13:00:00,11884.85,24649.54,11245.14,9498.00,43.62,1028.81,16.19
2025-07-02 15:00:00,11883.64,24646.36,11245.55,9906.38,34.84,1027.03,22.99
2025-07-02 17:00:00,11881.89,24646.00,11245.40,9519.67,25.51,1026.53,27.60
2025-07-02 19:00:00,11881.00,24646.00,11246.00,9441.33,32.72,1027.06,15.66
2025-07-02 21:00:00,11880.73,24646.56,11246.00,9439.75,37.59,1027.54,12.79
2025-07-02 23:00:00,11881.00,24647.00,11246.00,9510.08,40.70,1027.78,10.89
2025-07-03 01:00:00,11881.00,24646.89,11246.00,9536.50,43.15,1027.69,9.49
2025-07-03 03:00:00,11881.00,24646.00,11245.94,9528.46,45.62,1027.05,8.24
2025-07-03 05:00:00,11880.80,24646.33,11245.76,9519.18,47.63,1026.15,7.87
2025-07-03 07:00:00,11880.08,24646.93,11246.00,9510.88,49.77,1025.99,7.27
2025-07-03 09:00:00,11880.22,24647.50,11246.17,9504.85,51.12,1026.14,7.93
2025-07-03 11:00:00,11883.75,24652.00,11246.00,9497.29,52.10,1026.01,11.79
2025-07-03 13:00:00,11884.50,24648.00,11245.80,9582.55,48.90,1024.31,17.53
2025-07-03 15:00:00,11884.00,24645.91,11245.62,9981.25,41.33,1022.15,23.72
2025-07-03 17:00:00,11882.75,24645.70,11245.33,9452.25,31.79,1021.36,29.21
2025-07-03 19:00:00,11881.82,24645.83,11245.20,9463.00,40.86,1021.00,17.54
2025-07-03 21:00:00,11880.50,24646.00,11245.91,9460.22,44.81,1021.12,15.07
2025-07-03 23:00:00,11880.00,24646.00,11246.36,9441.50,47.90,1020.95,13.73
2025-07-04 01:00:00,11880.00,24646.09,11246.00,9448.57,50.41,1020.87,12.45
2025-07-04 03:00:00,11880.08,24646.00,11245.67,9535.82,52.67,1020.15,11.33
2025-07-04 05:00:00,11880.17,24646.00,11246.00,9539.14,54.68,1019.39,10.50
2025-07-04 07:00:00,11881.00,24646.25,11246.00,9536.17,55.97,1019.99,9.84
2025-07-04 09:00:00,11881.00,24646.00,11246.00,9527.22,57.18,1020.39,10.22
2025-07-04 11:00:00,11883.18,24647.42,11246.17,9519.07,56.74,1020.72,14.73
2025-07-04 13:00:00,11884.36,24646.58,11246.23,9703.67,52.95,1019.28,19.69
2025-07-04 15:00:00,11884.56,24646.18,11246.17,9554.60,44.69,1017.49,25.12
2025-07-04 17:00:00,11883.00,24646.14,11246.00,9463.86,33.34,1016.59,31.71
2025-07-04 19:00:00,11881.00,24646.82,11245.64,9464.00,42.12,1017.28,20.74
2025-07-04 21:00:00,11880.00,24646.55,11245.77,9464.00,46.97,1017.90,18.21
2025-07-04 23:00:00,11880.82,24646.00,11245.85,9463.40,50.12,1018.59,16.51
2025-07-05 01:00:00,11880.17,24646.00,11246.00,9460.70,52.36,1018.80,15.29
2025-07-05 03:00:00,11880.00,24646.00,11246.00,9441.92,54.10,1018.25,14.50
2025-07-05 05:00:00,11880.00,24646.00,11246.00,9420.50,55.48,1018.00,13.65
2025-07-05 07:00:00,11880.00,24646.00,11246.00,9427.67,56.08,1018.37,12.87
2025-07-05 09:00:00,11881.23,24646.00,11246.00,9476.18,56.93,1019.54,13.74
2025-07-05 11:00:00,11883.50,24645.80,11246.20,9654.40,56.97,1020.00,17.83
2025-07-05 13:00:00,11884.60,24645.64,11246.27,9606.50,51.46,1018.34,23.56
2025-07-05 15:00:00,11883.69,24646.00,11246.00,9459.00,42.30,1016.53,29.90
2025-07-05 17:00:00,11881.77,24646.00,11245.73,9462.92,32.46,1015.87,34.43
2025-07-05 19:00:00,11880.00,24645.38,11246.14,9463.30,41.68,1016.41,23.55
2025-07-05 21:00:00,11879.50,24645.92,11246.12,9464.09,46.71,1016.76,20.61
2025-07-05 23:00:00,11880.00,24646.20,11246.50,9464.00,49.24,1017.22,19.21
2025-07-06 01:00:00,11880.09,24646.71,11246.36,9464.33,52.35,1017.35,17.83
2025-07-06 03:00:00,11880.88,24646.00,11246.44,9464.00,54.11,1016.59,16.50
2025-07-06 05:00:00,11880.92,24646.00,11246.75,9462.73,55.43,1015.95,15.35
2025-07-06 07:00:00,11880.00,24646.00,11246.00,9459.10,56.49,1016.27,14.56
2025-07-06 09:00:00,11880.67,24646.00,11246.00,9450.67,57.10,1017.02,15.16
2025-07-06 11:00:00,11882.31,24646.00,11246.44,9428.50,55.81,1017.00,18.95
2025-07-06 13:00:00,11884.44,24645.36,11246.75,9454.00,49.69,1015.65,23.83
2025-07-06 15:00:00,11883.00,24645.50,11246.00,9463.23,40.03,1013.72,29.02
2025-07-06 17:00:00,11881.45,24645.30,11246.00,9464.00,29.06,1013.02,35.37
2025-07-06 19:00:00,11880.00,24645.23,11245.73,9464.50,38.92,1014.09,23.58
2025-07-06 21:00:00,11879.92,24645.69,11246.00,9465.00,44.36,1014.59,20.48
2025-07-06 23:00:00,11880.00,24646.20,11246.33,9465.00,47.73,1015.11,18.30
2025-07-07 01:00:00,11880.00,24646.08,11246.62,9464.29,49.88,1015.20,17.26
2025-07-07 03:00:00,11880.30,24646.00,11246.00,9464.30,51.34,1015.12,16.23
2025-07-07 05:00:00,11880.00,24646.00,11246.00,9462.90,52.63,1014.45,15.16
2025-07-07 07:00:00,11880.00,24646.00,11246.00,9456.00,53.41,1014.89,15.36
2025-07-07 09:00:00,11880.62,24646.00,11246.00,9443.40,54.82,1016.32,15.96
2025-07-07 11:00:00,11883.00,24646.00,11246.71,9415.67,53.09,1017.24,19.05
2025-07-07 13:00:00,11884.42,24645.85,11246.12,9443.20,47.82,1016.65,23.94
2025-07-07 15:00:00,11882.80,24646.00,11246.50,9462.75,44.87,1015.70,25.12
2025-07-07 17:00:00,11881.54,24645.36,11246.38,9463.50,42.90,1015.88,26.49
2025-07-07 19:00:00,11880.36,24645.00,11245.78,9463.75,46.85,1016.79,21.81
2025-07-07 21:00:00,11880.00,24645.50,11245.11,9463.69,50.90,1017.45,19.68
2025-07-07 23:00:00,11880.00,24646.80,11246.00,9464.88,52.38,1017.93,18.65
2025-07-08 01:00:00,11880.27,24646.78,11246.00,9465.00,53.89,1018.27,17.29
2025-07-08 03:00:00,11881.00,24646.00,11246.00,9464.42,55.93,1017.86,16.02
2025-07-08 05:00:00,11880.10,24646.00,11246.00,9462.33,57.24,1017.58,15.11
2025-07-08 07:00:00,11879.83,24646.00,11246.00,9458.91,58.35,1018.25,14.23
2025-07-08 09:00:00,11880.90,24646.00,11246.00,9454.50,58.67,1018.94,14.51
2025-07-08 11:00:00,11882.73,24646.00,11246.90,9423.00,55.71,1019.50,18.89
2025-07-08 13:00:00,11884.33,24645.62,11247.00,9449.75,47.66,1018.58,24.16
2025-07-08 15:00:00,11883.00,24645.75,11246.62,9463.83,38.03,1016.99,29.91
2025-07-08 17:00:00,11882.00,24645.56,11246.00,9464.00,28.17,1016.43,36.32
2025-07-08 19:00:00,11880.25,24645.38,11246.00,9464.60,36.38,1017.12,24.62
2025-07-08 21:00:00,11880.00,24645.00,11246.00,9464.90,41.53,1018.04,21.41
2025-07-08 23:00:00,11880.00,24646.25,11246.00,9465.00,44.69,1018.54,19.40
2025-07-09 01:00:00,11880.00,24646.62,11246.20,9465.00,47.34,1018.92,17.73
2025-07-09 03:00:00,11880.58,24646.00,11246.47,9464.09,49.92,1018.93,16.23
2025-07-09 05:00:00,11880.55,24646.00,11246.00,9462.27,52.02,1018.55,15.41
2025-07-09 07:00:00,11880.00,24646.00,11246.00,9454.80,53.52,1019.12,14.29
2025-07-09 09:00:00,11880.67,24646.14,11246.14,9437.00,54.80,1019.89,14.62
2025-07-09 11:00:00,11882.88,24646.00,11246.89,9428.82,53.09,1020.36,18.74
2025-07-09 13:00:00,11884.17,24645.82,11246.56,9447.00,48.94,1019.11,23.13
2025-07-09 15:00:00,11882.91,24646.00,11246.08,9463.40,39.62,1017.16,28.54
2025-07-09 17:00:00,11881.45,24645.89,11246.00,9464.00,30.96,1016.15,32.62
2025-07-09 19:00:00,11879.91,24645.58,11245.80,9465.00,38.75,1016.88,22.91
2025-07-09 21:00:00,11879.86,24646.00,11246.00,9464.85,43.83,1018.23,19.50
2025-07-09 23:00:00,11880.00,24646.70,11246.40,9465.00,47.99,1018.72,17.25
2025-07-10 01:00:00,11880.33,24646.00,11246.27,9464.33,51.05,1019.11,15.89
2025-07-10 03:00:00,11881.00,24646.00,11246.62,9463.33,53.20,1018.95,15.49
2025-07-10 05:00:00,11881.00,24646.00,11246.00,9461.64,55.39,1018.59,14.94
2025-07-10 07:00:00,11880.62,24646.00,11246.00,9455.43,56.60,1019.14,14.36
2025-07-10 09:00:00,11880.33,24646.00,11246.00,9446.43,57.28,1020.00,14.34
2025-07-10 11:00:00,11881.09,24646.00,11246.00,9417.33,57.37,1020.55,15.21
2025-07-10 13:00:00,11882.36,24646.00,11246.22,9403.85,54.65,1019.71,18.27
2025-07-10 15:00:00,11883.00,24645.80,11246.20,9448.33,45.06,1017.86,26.31
2025-07-10 17:00:00,11881.78,24647.00,11246.33,9463.88,34.23,1017.27,30.85
2025-07-10 19:00:00,11880.18,24647.00,11246.00,9464.82,44.16,1018.16,20.05
2025-07-10 21:00:00,11880.80,24646.62,11245.83,9465.00,48.50,1019.24,17.33
2025-07-10 23:00:00,11881.00,24646.00,11246.00,9464.22,50.71,1019.62,15.72
2025-07-11 01:00:00,11880.25,24646.00,11246.09,9462.08,52.39,1019.75,14.56
2025-07-11 03:00:00,11880.00,24646.09,11246.00,9452.88,53.31,1019.59,13.78
2025-07-11 05:00:00,11879.69,24646.21,11246.00,9427.00,54.28,1019.34,12.18
2025-07-11 07:00:00,11880.00,24646.00,11245.80,9462.85,55.54,1020.12,11.20
2025-07-11 09:00:00,11880.40,24646.38,11246.00,9506.25,56.37,1020.78,11.83
2025-07-11 11:00:00,11882.92,24646.89,11246.55,9531.62,56.96,1021.17,16.25
2025-07-11 13:00:00,11884.18,24646.00,11246.89,9787.67,53.21,1020.30,21.31
2025-07-11 15:00:00,11884.00,24646.11,11246.57,9452.30,46.42,1018.98,26.44
2025-07-11 17:00:00,11881.67,24646.00,11246.00,9463.40,35.56,1018.54,32.25
2025-07-11 19:00:00,11880.10,24646.43,11246.00,9464.29,43.40,1019.04,21.63
2025-07-11 21:00:00,11880.00,24646.88,11245.85,9464.86,47.61,1019.86,18.93
2025-07-11 23:00:00,11881.00,24646.44,11245.62,9465.00,48.71,1020.43,17.37
2025-07-12 01:00:00,11881.00,24646.00,11246.00,9464.62,49.99,1020.31,16.38
2025-07-12 03:00:00,11880.25,24646.00,11246.00,9460.09,52.55,1020.25,15.43
2025-07-12 05:00:00,11880.00,24646.00,11246.00,9445.60,54.95,1019.30,14.15
2025-07-12 07:00:00,11880.25,24646.00,11246.77,9422.22,56.89,1019.78,13.89
2025-07-12 09:00:00,11881.10,24646.00,11246.89,9416.44,59.19,1020.10,13.91
2025-07-12 11:00:00,11881.92,24646.00,11246.45,9448.69,59.37,1020.90,15.30
2025-07-12 13:00:00,11882.67,24646.00,11246.89,9499.15,56.73,1019.96,19.33
2025-07-12 15:00:00,11883.56,24645.71,11246.80,9450.29,46.24,1017.78,25.37
2025-07-12 17:00:00,11882.17,24646.29,11246.40,9463.50,43.73,1017.26,23.87
2025-07-12 19:00:00,11880.36,24646.91,11246.50,9464.00,47.06,1017.21,20.87
2025-07-12 21:00:00,11880.00,24647.00,11246.00,9464.17,50.79,1017.58,19.51
2025-07-12 23:00:00,11880.83,24647.00,11246.00,9464.00,52.08,1017.88,18.47
2025-07-13 01:00:00,11880.92,24646.07,11246.00,9463.93,53.19,1018.28,17.35
2025-07-13 03:00:00,11881.00,24646.00,11246.00,9463.42,54.74,1018.73,16.44
2025-07-13 05:00:00,11881.00,24646.00,11246.00,9462.00,56.98,1017.37,15.98
2025-07-13 07:00:00,11881.00,24646.00,11246.55,9461.11,59.60,1017.82,15.58
2025-07-13 09:00:00,11880.77,24646.00,11247.00,9458.20,60.31,1019.36,15.49
2025-07-13 11:00:00,11881.00,24646.00,11246.00,9454.14,61.03,1019.50,15.66
2025-07-13 13:00:00,11881.86,24646.00,11246.00,9446.83,61.51,1018.07,17.05
2025-07-13 15:00:00,11882.85,24646.00,11246.12,9440.55,60.78,1016.81,19.00
2025-07-13 17:00:00,11882.33,24645.62,11246.00,9457.88,59.31,1016.82,19.81
2025-07-13 19:00:00,11881.33,24645.93,11246.00,9463.00,60.38,1017.19,18.20
2025-07-13 21:00:00,11881.00,24646.00,11246.00,9463.00,61.41,1017.77,17.61
2025-07-13 23:00:00,11881.00,24646.00,11246.00,9462.82,61.81,1018.26,16.98
2025-07-14 01:00:00,11881.00,24646.00,11246.00,9462.55,62.48,1017.99,16.05
2025-07-14 03:00:00,11881.00,24646.00,11246.00,9462.00,62.67,1017.50,15.16
2025-07-14 05:00:00,11880.91,24645.86,11246.00,9460.77,63.36,1017.09,14.99
2025-07-14 07:00:00,11881.00,24646.00,11246.00,9459.56,64.33,1016.96,15.08
2025-07-14 09:00:00,11880.71,24646.00,11246.00,9457.00,65.20,1017.46,15.42
2025-07-14 11:00:00,11881.18,24645.86,11246.00,9451.00,65.32,1017.84,16.83
2025-07-14 13:00:00,11882.89,24645.25,11246.00,9440.86,61.96,1016.41,21.24
2025-07-14 15:00:00,11883.00,24645.82,11246.20,9462.36,52.05,1014.23,27.57
2025-07-14 17:00:00,11881.79,24646.00,11246.10,9463.10,42.53,1013.25,31.67
2025-07-14 19:00:00,11880.27,24646.00,11245.62,9463.00,49.59,1013.34,24.45
2025-07-14 21:00:00,11880.00,24646.00,11246.00,9463.11,53.64,1013.78,22.58
2025-07-14 23:00:00,11880.00,24646.56,11246.00,9464.00,56.27,1013.97,20.63
2025-07-15 01:00:00,11880.00,24647.00,11246.33,9463.00,58.07,1014.07,19.03
2025-07-15 03:00:00,11880.33,24646.25,11246.00,9463.77,59.21,1013.54,18.04
2025-07-15 05:00:00,11881.00,24646.00,11246.00,9464.00,61.13,1012.94,17.40
2025-07-15 07:00:00,11881.00,24646.00,11246.57,9464.00,62.55,1012.73,17.00
2025-07-15 09:00:00,11881.38,24646.00,11246.75,9464.00,63.28,1013.36,17.22
2025-07-15 11:00:00,11883.15,24645.56,11246.43,9462.50,61.87,1013.12,20.10
2025-07-15 13:00:00,11883.00,24645.90,11246.60,9461.86,55.48,1011.22,25.94
2025-07-15 15:00:00,11882.86,24645.00,11246.17,9462.33,42.29,1008.46,32.68
2025-07-15 17:00:00,11880.81,24645.45,11246.83,12313.25,34.30,1007.52,36.11
2025-07-15 19:00:00,11880.00,24645.00,11246.20,24667.80,43.34,1007.39,26.89
2025-07-15 21:00:00,11880.00,24645.00,11247.00,24668.00,47.49,1007.51,24.69
2025-07-15 23:00:00,11880.00,24645.00,11246.10,24667.62,50.11,1007.95,23.64
2025-07-16 01:00:00,11879.00,24645.91,11245.86,24667.00,52.75,1007.74,22.35
